표찰번호,체육시설명,운동기구명,소재지도로명주소,소재지지번주소,전화번호,관리기관,위도,경도,데이터기준일자
가조면37-4,상마마을체육시설,워킹트레이너,,경상남도 거창군 가조면 마상리 492-12,055-940-8720,경상남도 거창군 체육시설사업소,35.71248544,128.0139259,2023-03-31
가조면38-1,상마팔각정체육시설,트위스트,경상남도 거창군 가조면 마상1길 108-7,경상남도 거창군 가조면 마상리 519-4,055-940-8720,경상남도 거창군 체육시설사업소,35.71432957,128.013859,2023-03-31
가조면38-2,상마팔각정체육시설,작은활차,경상남도 거창군 가조면 마상1길 108-7,경상남도 거창군 가조면 마상리 519-4,055-940-8720,경상남도 거창군 체육시설사업소,35.71432957,128.013859,2023-03-31
고제면18-1,산양마을체육시설,워킹트레이너,경상남도 거창군 고제면 산양길 124,경상남도 거창군 고제면 궁항리 1305-2,055-940-8720,경상남도 거창군 체육시설사업소,35.8260665,127.8734814,2023-03-31
고제면18-2,산양마을체육시설,써핑롤링,경상남도 거창군 고제면 산양길 124,경상남도 거창군 고제면 궁항리 1305-2,055-940-8720,경상남도 거창군 체육시설사업소,35.8260665,127.8734814,2023-03-31
고제면18-3,산양마을체육시설,큰활차,경상남도 거창군 고제면 산양길 124,경상남도 거창군 고제면 궁항리 1305-2,055-940-8720,경상남도 거창군 체육시설사업소,35.8260665,127.8734814,2023-03-31
고제면18-4,산양마을체육시설,레그프레스,경상남도 거창군 고제면 산양길 124,경상남도 거창군 고제면 궁항리 1305-2,055-940-8720,경상남도 거창군 체육시설사업소,35.8260665,127.8734814,2023-03-31
고제면18-5,산양마을체육시설,싸이클,경상남도 거창군 고제면 산양길 124,경상남도 거창군 고제면 궁항리 1305-2,055-940-8720,경상남도 거창군 체육시설사업소,35.8260665,127.8734814,2023-03-31
고제면18-6,산양마을체육시설,트위스트,경상남도 거창군 고제면 산양길 124,경상남도 거창군 고제면 궁항리 1305-2,055-940-8720,경상남도 거창군 체육시설사업소,35.8260665,127.8734814,2023-03-31
고제면18-7,산양마을체육시설,노젖기,경상남도 거창군 고제면 산양길 124,경상남도 거창군 고제면 궁항리 1305-2,055-940-8720,경상남도 거창군 체육시설사업소,35.8260665,127.8734814,2023-03-31
고제면18-8,산양마을체육시설,체스트다운,경상남도 거창군 고제면 산양길 124,경상남도 거창군 고제면 궁항리 1305-2,055-940-8720,경상남도 거창군 체육시설사업소,35.8260665,127.8734814,2023-03-31
고제면1-2,손항마을체육시설,오버헤드폴리,,경상남도 거창군 고제면 농산리 1194-2,055-940-8720,경상남도 거창군 체육시설사업소,35.81731645,127.8593501,2023-03-31
고제면1-3,손항마을체육시설,거꾸리,,경상남도 거창군 고제면 농산리 1194-2,055-940-8720,경상남도 거창군 체육시설사업소,35.81731645,127.8593501,2023-03-31
고제면1-4,손항마을체육시설,노젖기,,경상남도 거창군 고제면 농산리 1194-2,055-940-8720,경상남도 거창군 체육시설사업소,35.81731645,127.8593501,2023-03-31
마리면15-1,상율마을체육시설,거꾸리,경상남도 거창군 마리면 상율1길 83-10,경상남도 거창군 마리면 율리 411-10,055-940-8720,경상남도 거창군 체육시설사업소,35.73829858,127.8576193,2023-03-31
마리면15-2,상율마을체육시설,큰활차,경상남도 거창군 마리면 상율1길 83-10,경상남도 거창군 마리면 율리 411-10,055-940-8720,경상남도 거창군 체육시설사업소,35.73829858,127.8576193,2023-03-31
마리면15-3,상율마을체육시설,트위스트,경상남도 거창군 마리면 상율1길 83-10,경상남도 거창군 마리면 율리 411-10,055-940-8720,경상남도 거창군 체육시설사업소,35.73829858,127.8576193,2023-03-31
마리면16-1,지동마을체육시설,거꾸리,,경상남도 거창군 마리면 말흘리 427-3,055-940-8720,경상남도 거창군 체육시설사업소,35.695238,127.8510592,2023-03-31
마리면16-2,지동마을체육시설,큰활차,,경상남도 거창군 마리면 말흘리 427-3,055-940-8720,경상남도 거창군 체육시설사업소,35.695238,127.8510592,2023-03-31
마리면16-3,지동마을체육시설,트위스트,,경상남도 거창군 마리면 말흘리 427-3,055-940-8720,경상남도 거창군 체육시설사업소,35.695238,127.8510592,2023-03-31
마리면17-1,병항마을체육시설,워킹트레이너,경상남도 거창군 마리면 병항길 38,경상남도 거창군 마리면 고학리 1365-1,055-940-8720,경상남도 거창군 체육시설사업소,35.68218089,127.8284117,2023-03-31
마리면17-2,병항마을체육시설,트위스트,경상남도 거창군 마리면 병항길 38,경상남도 거창군 마리면 고학리 1365-1,055-940-8720,경상남도 거창군 체육시설사업소,35.68218089,127.8284117,2023-03-31
마리면17-3,병항마을체육시설,큰활차,경상남도 거창군 마리면 병항길 38,경상남도 거창군 마리면 고학리 1365-1,055-940-8720,경상남도 거창군 체육시설사업소,35.68218089,127.8284117,2023-03-31
마리면18-1,창촌마을체육시설,워킹트레이너,경상남도 거창군 마리면 창촌길 12,경상남도 거창군 마리면 말흘리 803,055-940-8720,경상남도 거창군 체육시설사업소,35.69995847,127.8457275,2023-03-31
마리면18-2,창촌마을체육시설,트위스트,경상남도 거창군 마리면 창촌길 12,경상남도 거창군 마리면 말흘리 803,055-940-8720,경상남도 거창군 체육시설사업소,35.69995847,127.8457275,2023-03-31
마리면18-3,창촌마을체육시설,큰활차,경상남도 거창군 마리면 창촌길 12,경상남도 거창군 마리면 말흘리 803,055-940-8720,경상남도 거창군 체육시설사업소,35.69995847,127.8457275,2023-03-31
마리면19-1,서편마을체육시설,트위스트,,경상남도 거창군 마리면 대동리 304,055-940-8720,경상남도 거창군 체육시설사업소,35.67001001,127.8527607,2023-03-31
마리면19-2,서편마을체육시설,큰활차,,경상남도 거창군 마리면 대동리 304,055-940-8720,경상남도 거창군 체육시설사업소,35.67001001,127.8527607,2023-03-31
마리면19-3,서편마을체육시설,거꾸리,,경상남도 거창군 마리면 대동리 304,055-940-8720,경상남도 거창군 체육시설사업소,35.67001001,127.8527607,2023-03-31
마리면20-1,풍계마을체육시설,큰활차,경상남도 거창군 마리면 풍계1길 43,경상남도 거창군 마리면 율리 161-4,055-940-8720,경상남도 거창군 체육시설사업소,35.73217301,127.8557091,2023-03-31
마리면20-2,풍계마을체육시설,트위스트,경상남도 거창군 마리면 풍계1길 43,경상남도 거창군 마리면 율리 161-4,055-940-8720,경상남도 거창군 체육시설사업소,35.73217301,127.8557091,2023-03-31
마리면20-3,풍계마을체육시설,워킹트레이너,경상남도 거창군 마리면 풍계1길 43,경상남도 거창군 마리면 율리 161-4,055-940-8720,경상남도 거창군 체육시설사업소,35.73217301,127.8557091,2023-03-31
마리면7-4,영승마을체육시설,써핑롤링,경상남도 거창군 마리면 영승2길 26-48,경상남도 거창군 마리면 영승리 1315-24,055-940-8720,경상남도 거창군 체육시설사업소,35.71279958,127.855448,2023-03-31
마리면7-5,영승마을체육시설,워킹트레이너,경상남도 거창군 마리면 영승2길 26-48,경상남도 거창군 마리면 영승리 1315-24,055-940-8720,경상남도 거창군 체육시설사업소,35.71279958,127.855448,2023-03-31
마리면7-6,영승마을체육시설,체스트다운,경상남도 거창군 마리면 영승2길 26-48,경상남도 거창군 마리면 영승리 1315-24,055-940-8720,경상남도 거창군 체육시설사업소,35.71279958,127.855448,2023-03-31
주상면7-3,원성기마을체육시설,큰활차,경상남도 거창군 주상면 원성기1길 95,경상남도 거창군 주상면 성기리 333-1,055-940-8720,경상남도 거창군 체육시설사업소,35.77652006,127.9244928,2023-03-31
주상면22-1,상도평마을체육시설,큰활차,경상남도 거창군 주상면 상도평길 35-6,경상남도 거창군 주상면 도평리 345-1,055-940-8720,경상남도 거창군 체육시설사업소,35.75470379,127.9137809,2023-03-31
주상면22-2,상도평마을체육시설,트위스트,경상남도 거창군 주상면 상도평길 35-6,경상남도 거창군 주상면 도평리 345-1,055-940-8720,경상남도 거창군 체육시설사업소,35.75470379,127.9137809,2023-03-31
주상면22-3,상도평마을체육시설,써핑롤링,경상남도 거창군 주상면 상도평길 35-6,경상남도 거창군 주상면 도평리 345-1,055-940-8720,경상남도 거창군 체육시설사업소,35.75470379,127.9137809,2023-03-31
주상면22-4,상도평마을체육시설,거꾸리,경상남도 거창군 주상면 상도평길 35-6,경상남도 거창군 주상면 도평리 345-1,055-940-8720,경상남도 거창군 체육시설사업소,35.75470379,127.9137809,2023-03-31
주상면23-1,정동마을체육시설,큰활차,,경상남도 거창군 주상면 성기리 768,055-940-8720,경상남도 거창군 체육시설사업소,35.7702309,127.9191837,2023-03-31
주상면23-2,정동마을체육시설,트위스트,,경상남도 거창군 주상면 성기리 768,055-940-8720,경상남도 거창군 체육시설사업소,35.7702309,127.9191837,2023-03-31
주상면23-3,정동마을체육시설,거꾸리,,경상남도 거창군 주상면 성기리 768,055-940-8720,경상남도 거창군 체육시설사업소,35.7702309,127.9191837,2023-03-31
주상면23-4,정동마을체육시설,써핑롤링,,경상남도 거창군 주상면 성기리 768,055-940-8720,경상남도 거창군 체육시설사업소,35.7702309,127.9191837,2023-03-31
주상면23-5,정동마을체육시설,싣업,,경상남도 거창군 주상면 성기리 768,055-940-8720,경상남도 거창군 체육시설사업소,35.7702309,127.9191837,2023-03-31
주상면23-6,정동마을체육시설,스윙워커,,경상남도 거창군 주상면 성기리 768,055-940-8720,경상남도 거창군 체육시설사업소,35.7702309,127.9191837,2023-03-31
신원면21-1,수동마을체육시설,써핑롤링,경상남도 거창군 신원면 수동길 28,경상남도 거창군 신원면 청수리 486-3,055-940-8720,경상남도 거창군 체육시설사업소,35.56241751,127.8964295,2023-03-31
신원면21-2,수동마을체육시설,트위스트,경상남도 거창군 신원면 수동길 28,경상남도 거창군 신원면 청수리 486-3,055-940-8720,경상남도 거창군 체육시설사업소,35.56241751,127.8964295,2023-03-31
신원면21-3,수동마을체육시설,체스트다운,경상남도 거창군 신원면 수동길 28,경상남도 거창군 신원면 청수리 486-3,055-940-8720,경상남도 거창군 체육시설사업소,35.56241751,127.8964295,2023-03-31
신원면22-1,청용마을체육시설,써핑롤링,경상남도 거창군 신원면 청용1길 16,경상남도 거창군 신원면 청수리 261-1,055-940-8720,경상남도 거창군 체육시설사업소,35.57016755,127.9016399,2023-03-31
신원면22-2,청용마을체육시설,트위스트,경상남도 거창군 신원면 청용1길 16,경상남도 거창군 신원면 청수리 261-1,055-940-8720,경상남도 거창군 체육시설사업소,35.57016755,127.9016399,2023-03-31
신원면22-3,청용마을체육시설,스윙워커+워킹트레이너,경상남도 거창군 신원면 청용1길 16,경상남도 거창군 신원면 청수리 261-1,055-940-8720,경상남도 거창군 체육시설사업소,35.57016755,127.9016399,2023-03-31
신원면23-1,과정마을체육시설,스윙워커+트위스트,,경상남도 거창군 신원면 과정리 952-3,055-940-8720,경상남도 거창군 체육시설사업소,35.56717547,127.9271753,2023-03-31
신원면23-2,과정마을체육시설,큰활차+작은활차,,경상남도 거창군 신원면 과정리 952-3,055-940-8720,경상남도 거창군 체육시설사업소,35.56717547,127.9271753,2023-03-31
신원면24-1,비곡소룡마을체육시설,스윙워커+트위스트,경상남도 거창군 신원면 소룡길 140,경상남도 거창군 신원면 와룡리 1653-3,055-940-8720,경상남도 거창군 체육시설사업소,35.52029112,127.9291242,2023-03-31
웅양면31-2,묘산마을체육시설,트위스트,경상남도 거창군 웅양면 운평길 128,경상남도 거창군 웅양면 죽림리 63-4,055-940-8720,경상남도 거창군 체육시설사업소,35.79908459,127.9117922,2023-03-31
웅양면31-1,묘산마을체육시설,작은활차,경상남도 거창군 웅양면 운평길 128,경상남도 거창군 웅양면 죽림리 63-4,055-940-8720,경상남도 거창군 체육시설사업소,35.79908459,127.9117922,2023-03-31
웅양면31-3,묘산마을체육시설,스윙워커,경상남도 거창군 웅양면 운평길 128,경상남도 거창군 웅양면 죽림리 63-4,055-940-8720,경상남도 거창군 체육시설사업소,35.79908459,127.9117922,2023-03-31
웅양면32-1,구암마을체육시설,트위스트,,경상남도 거창군 웅양면 죽림리 산 131-1,055-940-8720,경상남도 거창군 체육시설사업소,35.78677513,127.9131745,2023-03-31
웅양면32-2,구암마을체육시설,체스트업,,경상남도 거창군 웅양면 죽림리 산 131-1,055-940-8720,경상남도 거창군 체육시설사업소,35.78677513,127.9131745,2023-03-31
웅양면32-3,구암마을체육시설,스윙워커,,경상남도 거창군 웅양면 죽림리 산 131-1,055-940-8720,경상남도 거창군 체육시설사업소,35.78677513,127.9131745,2023-03-31
웅양면33-1,원촌마을체육시설(3),싸이클,경상남도 거창군 웅양면 원촌3길 11-8,경상남도 거창군 웅양면 노현리 189-8,055-940-8720,경상남도 거창군 체육시설사업소,35.80488835,127.9171658,2023-03-31
웅양면33-2,원촌마을체육시설(3),워킹트레이너,경상남도 거창군 웅양면 원촌3길 11-8,경상남도 거창군 웅양면 노현리 189-8,055-940-8720,경상남도 거창군 체육시설사업소,35.80488835,127.9171658,2023-03-31
남상면23-1,지하마을체육시설,스윙워커+싸이클,경상남도 거창군 남상면 지하동1길 171,경상남도 거창군 남상면 무촌리 1476-1,055-940-8720,경상남도 거창군 체육시설사업소,35.64855412,127.9036255,2023-03-31
남상면23-2,지하마을체육시설,오버헤드폴리+큰활차,경상남도 거창군 남상면 지하동1길 171,경상남도 거창군 남상면 무촌리 1476-1,055-940-8720,경상남도 거창군 체육시설사업소,35.64855412,127.9036255,2023-03-31
남상면5-3,상매마을체육시설,큰활차,경상남도 거창군 남상면 매산1길 20,경상남도 거창군 남상면 무촌리 1855-7,055-940-8720,경상남도 거창군 체육시설사업소,35.63297568,127.9030179,2023-03-31
남상면7-2,임불마을체육시설,스윙워커+워킹트레이너,경상남도 거창군 남상면 임불2길 14,경상남도 거창군 남상면 임불리 1594-1,055-940-8720,경상남도 거창군 체육시설사업소,35.6139197,127.9691424,2023-03-31
남상면7-3,임불마을체육시설,싸이클,경상남도 거창군 남상면 임불2길 14,경상남도 거창군 남상면 임불리 1594-1,055-940-8720,경상남도 거창군 체육시설사업소,35.6139197,127.9691424,2023-03-31
남상면7-4,임불마을체육시설,오버헤드폴리,경상남도 거창군 남상면 임불2길 14,경상남도 거창군 남상면 임불리 1594-1,055-940-8720,경상남도 거창군 체육시설사업소,35.6139197,127.9691424,2023-03-31
남상면8-2,오계마을체육시설,싸이클,경상남도 거창군 남상면 오계길 227-8,경상남도 거창군 남상면 오계리 19-3,055-940-8720,경상남도 거창군 체육시설사업소,35.62492542,127.9031243,2023-03-31
남상면8-3,오계마을체육시설,큰활차,경상남도 거창군 남상면 오계길 227-8,경상남도 거창군 남상면 오계리 19-3,055-940-8720,경상남도 거창군 체육시설사업소,35.62492542,127.9031243,2023-03-31
남상면24-1,괴화마을체육시설,싸이클,경상남도 거창군 남상면 괴화길 6,경상남도 거창군 남상면 대산리 1270-2,055-940-8720,경상남도 거창군 체육시설사업소,35.64508894,127.9201178,2023-03-31
남상면24-2,괴화마을체육시설,큰활차,경상남도 거창군 남상면 괴화길 6,경상남도 거창군 남상면 대산리 1270-2,055-940-8720,경상남도 거창군 체육시설사업소,35.64508894,127.9201178,2023-03-31
남상면24-3,괴화마을체육시설,트위스트,경상남도 거창군 남상면 괴화길 6,경상남도 거창군 남상면 대산리 1270-2,055-940-8720,경상남도 거창군 체육시설사업소,35.64508894,127.9201178,2023-03-31
남상면25-1,외등마을체육시설,트위스트,경상남도 거창군 남상면 외등1길 100,경상남도 거창군 남상면 오계리 768-1,055-940-8720,경상남도 거창군 체육시설사업소,35.61545373,127.8864454,2023-03-31
남상면25-2,외등마을체육시설,오버헤드폴리+싸이클,경상남도 거창군 남상면 외등1길 100,경상남도 거창군 남상면 오계리 768-1,055-940-8720,경상남도 거창군 체육시설사업소,35.61545373,127.8864454,2023-03-31
남상면26-1,가곡마을체육시설,트위스트,경상남도 거창군 남상면 가곡길 180-19,경상남도 거창군 남상면 대산리 620-2,055-940-8720,경상남도 거창군 체육시설사업소,35.64010667,127.9320601,2023-03-31
남상면27-1,갈밭마을체육시설,싸이클,경상남도 거창군 남상면 덕평길 190,경상남도 거창군 남상면 오계리 319-11,055-940-8720,경상남도 거창군 체육시설사업소,35.62859029,127.9002583,2023-03-31
남상면27-2,갈밭마을체육시설,큰활차,경상남도 거창군 남상면 덕평길 190,경상남도 거창군 남상면 오계리 319-11,055-940-8720,경상남도 거창군 체육시설사업소,35.62859029,127.9002583,2023-03-31
남상면28-1,진목마을체육시설,트위스트,경상남도 거창군 남상면 진목1길 20,경상남도 거창군 남상면 진목리 122,055-940-8720,경상남도 거창군 체육시설사업소,35.59493615,127.8702702,2023-03-31
남상면28-2,진목마을체육시설,오버헤드폴리,경상남도 거창군 남상면 진목1길 20,경상남도 거창군 남상면 진목리 122,055-940-8720,경상남도 거창군 체육시설사업소,35.59493615,127.8702702,2023-03-31
남상면29-1,고척마을체육시설,트위스트,경상남도 거창군 남상면 고척길 443-2,경상남도 거창군 남상면 전척리 833,055-940-8720,경상남도 거창군 체육시설사업소,35.62112735,127.9379784,2023-03-31
남상면29-2,고척마을체육시설,오버헤드폴리,경상남도 거창군 남상면 고척길 443-2,경상남도 거창군 남상면 전척리 833,055-940-8720,경상남도 거창군 체육시설사업소,35.62112735,127.9379784,2023-03-31
남상면30-1,동령마을체육시설,트위스트,경상남도 거창군 남상면 동령길 36,경상남도 거창군 남상면 둔동리 749,055-940-8720,경상남도 거창군 체육시설사업소,35.6065511,127.8768385,2023-03-31
남상면30-2,동령마을체육시설,큰활차,경상남도 거창군 남상면 동령길 36,경상남도 거창군 남상면 둔동리 749,055-940-8720,경상남도 거창군 체육시설사업소,35.6065511,127.8768385,2023-03-31
남상면22-4,춘전마을체육시설,큰활차+작은활차,경상남도 거창군 남상면 내춘길 113-7,경상남도 거창군 남상면 춘전리 157,055-940-8720,경상남도 거창군 체육시설사업소,35.58937975,127.852125,2023-03-31
남상면22-5,춘전마을체육시설,써핑롤링+트위스트,경상남도 거창군 남상면 내춘길 113-7,경상남도 거창군 남상면 춘전리 157,055-940-8720,경상남도 거창군 체육시설사업소,35.58937975,127.852125,2023-03-31
위천면23-1,강남마을체육시설,오버헤드폴리+싣업,경상남도 거창군 위천면 강남불1길 46-4,경상남도 거창군 위천면 상천리 753,055-940-8720,경상남도 거창군 체육시설사업소,35.74169545,127.815297,2023-03-31
위천면23-2,강남마을체육시설,큰활차+워킹트레이너,경상남도 거창군 위천면 강남불1길 46-4,경상남도 거창군 위천면 상천리 753,055-940-8720,경상남도 거창군 체육시설사업소,35.74169545,127.815297,2023-03-31
위천면23-3,강남마을체육시설,체스트업+체스트다운,경상남도 거창군 위천면 강남불1길 46-4,경상남도 거창군 위천면 상천리 753,055-940-8720,경상남도 거창군 체육시설사업소,35.74169545,127.815297,2023-03-31
위천면12-4,원당마을체육시설,오버헤드폴리+싸이클,,경상남도 거창군 위천면 모동리 511,055-940-8720,경상남도 거창군 체육시설사업소,35.77411341,127.866874,2023-03-31
위천면12-5,원당마을체육시설,트위스트,,경상남도 거창군 위천면 모동리 511,055-940-8720,경상남도 거창군 체육시설사업소,35.77411341,127.866874,2023-03-31
위천면12-6,원당마을체육시설,스윙워커+워킹트레이너,,경상남도 거창군 위천면 모동리 511,055-940-8720,경상남도 거창군 체육시설사업소,35.77411341,127.866874,2023-03-31
체육1-1,스포츠파크체육시설,싸이클,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
체육1-20,스포츠파크체육시설,트위스트,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
체육1-19,스포츠파크체육시설,큰활차,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
체육1-18,스포츠파크체육시설,워킹트레이너,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
체육1-17,스포츠파크체육시설,써핑롤링,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
체육1-16,스포츠파크체육시설,스윙워커,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
체육1-15,스포츠파크체육시설,체스트다운,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
체육1-14,스포츠파크체육시설,체스트업,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
체육1-13,스포츠파크체육시설,디핑,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
체육1-12,스포츠파크체육시설,롤러마사지,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
체육1-11,스포츠파크체육시설,트위스트,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
체육1-10,스포츠파크체육시설,싣업,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
체육1-9,스포츠파크체육시설,작은활차,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
체육1-8,스포츠파크체육시설,차닝,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
체육1-7,스포츠파크체육시설,싸이클,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
체육1-6,스포츠파크체육시설,큰활차,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
체육1-5,스포츠파크체육시설,오버헤드폴리,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
체육1-4,스포츠파크체육시설,철봉,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
체육1-3,스포츠파크체육시설,평행봉,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
체육1-2,스포츠파크체육시설,거꾸리,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
체육1-21,스포츠파크체육시설,싸이클,경상남도 거창군 거창읍 심소정길 39-36,경상남도 거창군 거창읍 양평리 1160,055-940-8720,경상남도 거창군 체육시설사업소,35.69513581,127.9263505,2023-03-31
산림과3-6,포켓공원체육시설(상림리155-164),늑목오르기,,경상남도 거창군 거창읍 상림리 155-164,055-940-8720,경상남도 거창군 체육시설사업소,35.68414466,127.9057933,2023-03-31
남하면20-6,안흥마을체육시설,싣업+체스트업,경상남도 거창군 남하면 안흥1길 76-8,경상남도 거창군 남하면 둔마리 1351,055-940-8720,경상남도 거창군 체육시설사업소,35.70520765,127.9507783,2023-03-31
동천1-10,동천저류지체육시설,트위스트,,경상남도 거창군 거창읍 가지리 234,055-940-8720,경상남도 거창군 체육시설사업소,35.69516555,127.9097776,2023-03-31
가조면17-15,커뮤니티센터체육시설,오버헤드폴리,,경상남도 거창군 가조면 수월리 457-12,055-940-8720,경상남도 거창군 체육시설사업소,35.70977414,128.0187625,2023-03-31
거창읍50-4,중동마을체육시설(2),스윙워커,경상남도 거창군 거창읍 새동네2길 25-10,경상남도 거창군 거창읍 대평리 1452-14,055-940-8720,경상남도 거창군 체육시설사업소,35.68829183,127.9274078,2023-03-31
거창읍35-3,구산마을체육시설,큰활차,경상남도 거창군 거창읍 구산1길 330-10,경상남도 거창군 거창읍 동변리 1182,055-940-8720,경상남도 거창군 체육시설사업소,35.7305767,127.903257,2023-03-31
강변1-7,강변산책로체육시설(거창터미널앞),거꾸리,,경상남도 거창군 거창읍 대평리 12,055-940-8720,경상남도 거창군 체육시설사업소,35.68319653,127.9388087,2023-03-31
강변1-8,강변산책로체육시설(거창터미널앞),철봉,,경상남도 거창군 거창읍 대평리 12,055-940-8720,경상남도 거창군 체육시설사업소,35.68319653,127.9388087,2023-03-31
강변1-9,강변산책로체육시설(거창터미널앞),워킹트레이너+트위스트,,경상남도 거창군 거창읍 대평리 12,055-940-8720,경상남도 거창군 체육시설사업소,35.68319653,127.9388087,2023-03-31
거창읍46-4,죽동마을체육시설,워킹트레이너,,경상남도 거창군 거창읍 동변리 1175-23,055-940-8720,경상남도 거창군 체육시설사업소,35.71720981,127.9071351,2023-03-31
거창읍46-5,죽동마을체육시설,오버헤드폴리,,경상남도 거창군 거창읍 동변리 1175-23,055-940-8720,경상남도 거창군 체육시설사업소,35.71720981,127.9071351,2023-03-31
거창읍46-6,죽동마을체육시설,트위스트,,경상남도 거창군 거창읍 동변리 1175-23,055-940-8720,경상남도 거창군 체육시설사업소,35.71720981,127.9071351,2023-03-31
남상면31-1,어울림마당체육시설,워킹트레이너,경상남도 거창군 남상면 수남로 1844,경상남도 거창군 남상면 무촌리 656,055-940-8720,경상남도 거창군 체육시설사업소,35.64443912,127.9092511,2023-03-31
남상면31-2,어울림마당체육시설,트위스트,경상남도 거창군 남상면 수남로 1844,경상남도 거창군 남상면 무촌리 656,055-940-8720,경상남도 거창군 체육시설사업소,35.64443912,127.9092511,2023-03-31
남상면31-3,어울림마당체육시설,써핑롤링,경상남도 거창군 남상면 수남로 1844,경상남도 거창군 남상면 무촌리 656,055-940-8720,경상남도 거창군 체육시설사업소,35.64443912,127.9092511,2023-03-31
남상면31-4,어울림마당체육시설,오버헤드폴리,경상남도 거창군 남상면 수남로 1844,경상남도 거창군 남상면 무촌리 656,055-940-8720,경상남도 거창군 체육시설사업소,35.64443912,127.9092511,2023-03-31
충혼탑1-24,죽전공원체육시설,오버헤드폴리,경상남도 거창군 거창읍 교촌길 100-30,경상남도 거창군 거창읍 가지리 256,055-940-8720,경상남도 거창군 체육시설사업소,35.69278028,127.9064203,2023-03-31
거창읍53-1,김천마을(숲경로당)체육시설,큰활차,경상남도 거창군 거창읍 김천3길 51,경상남도 거창군 거창읍 장팔리 3-3,055-940-8720,경상남도 거창군 체육시설사업소,35.67563065,127.9091014,2023-03-31
거창읍53-2,김천마을(숲경로당)체육시설,써핑롤링+트위스트,경상남도 거창군 거창읍 김천3길 51,경상남도 거창군 거창읍 장팔리 3-3,055-940-8720,경상남도 거창군 체육시설사업소,35.67563065,127.9091014,2023-03-31
